PlayerID,Condition,GameID,CurrentGame,Timestamp,CurrentPlayer,Action,ChipsRequested,ChipsRequestedPlayers,ExtraChips,NeededChips,Score,TimeRemaining
1553151197641,,3,0,1553158057385,0,Added cell 2-1-false,1 1,P0:;P1:1,1;P2:;P3:;P4:;P5:,4 4 4 , 2 ,-67,01:49
1553151197641,,3,0,1553158059153,0,Added cell 2-0-false,1 1,P0:;P1:1,1;P2:;P3:;P4:;P5:,4 4 4 , 2 2 ,83,01:49
1553151197641,,3,0,1553158063012,0,Restore suggested path,1 1,P0:;P1:1,1;P2:;P3:;P4:;P5:,4 4 4 ,2 2 ,83,01:46
1553151197641,,3,0,1553158065005,0,Clear path,,P0:;P1:;P2:;P3:;P4:;P5:,4 4 4 2 2 , ,25,01:43
1553151197641,,3,0,1553158066432,0,Restore suggested path,1 1,P0:;P1:1,1;P2:;P3:;P4:;P5:,4 4 4 ,2 2 ,83,01:43
1553151197641,,3,0,1553158068705,0,Motivation: aa,1 1,P0:;P1:1,1;P2:;P3:;P4:;P5:,4 4 4 ,2 2 ,83,01:40
1553151197641,,2,1,1553158070386,0,Starting new game. Result current game: Incorrect,1 1 1 1,P0:;P1:1,1;P2:1,1;P3:;P4:;P5:,4 4 4 4 4,2 2 2 2 ,11,01:40

1553151197641,,2,1,1553158074452,0,Motivation: aa,1 1 1 1,P0:;P1:1,1;P2:1,1;P3:;P4:;P5:,4 4 4 4 4,2 2 2 2 ,11,02:57
1553151197641,,1,2,1553158075658,0,Starting new game. Result current game: Incorrect,1 1 1,P0:;P1:1,1,1;P2:;P3:;P4:;P5:,3 3 3 3 3 3 3 3 3,2 2 2 ,107,02:57


undefined,localEx,6,0,1553577425198,0,Read new file,,P0:;P1:;P2:;P3:;P4:;P5:,-,-,NaN,undefined:undefined
undefined,localEx,6,0,1553577608101,0,Time is up!,,P0:;P1:;P2:;P3:;P4:;P5:,7 7 2 9 , ,170,00:00
undefined,localEx,1,1,1553577661250,0,Starting new game,2,P0:;P1:2;;P2:;P3:;P4:;P5:,6 5 8 8 8 8 2 10 1 ,3 ,119,00:00


undefined,localGlobalEx,8,0,1553577667706,0,Read new file,,P0:;P1:;P2:;P3:;P4:;P5:,-,-,NaN,undefined:undefined
undefined,localGlobalEx,8,0,1553577858772,0,Time is up!,,P0:;P1:;P2:;P3:;P4:;P5:,10 4 4 4 4 1 2 2 5 5 , ,200,00:00
undefined,localGlobalEx,1,1,1553577949380,0,Starting new game,2,P0:;P1:2;;P2:;P3:;P4:;P5:,6 5 8 8 8 8 2 10 1 ,3 ,119,00:00


undefined,localGlobalEx,4,0,1553578478871,0,Read new file,,P0:;P1:;P2:;P3:;P4:;P5:,-,-,NaN,undefined:undefined
undefined,localGlobalEx,4,0,1553578662961,0,Time is up!,5,P0:;P1:;P2:;P3:5;;P4:;P5:,2 2 10 10 5 8 8 7 7 9 1 ,6 ,129,00:00
undefined,localGlobalEx,3,1,1553579664789,0,Starting new game,8,P0:;P1:;P2:;P3:;P4:;P5:8;,4 4 1 5 5 8 8 6 2 2 2 ,9 ,129,00:00


undefined,localGlobalEx,5,0,1553580584209,0,Read new file,,P0:;P1:;P2:;P3:;P4:;P5:,-,-,NaN,undefined:undefined
undefined,localGlobalEx,5,0,1553580722286,0,Motivation: aa,3 4,P0:;P1:;P2:;P3:3;4;;P4:;P5:,3 3 6 6 6 1 1 1 10 10 ,4 5,118,00:45
undefined,localGlobalEx,7,1,1553580722516,0,Starting new game,9 3,P0:;P1:;P2:;P3:9;;P4:;P5:3;,1 1 3 7 7 9 9 6 6 6 2 2 ,4 10 ,58,00:45

undefined,localGlobalEx,7,1,1553580738864,1,Changed player,9 3,P0:;P1:;P2:;P3:9;;P4:;P5:,6 5 5 2 2 7 7 3 3 ,10 ,69,02:45
undefined,localGlobalEx,7,1,1553580741927,2,Changed player,9 3,P0:;P1:;P2:;P3:;P4:;P5:3;,2 2 5 5 7 8 8 8 3 ,4 ,69,02:42
undefined,localGlobalEx,7,1,1553580744120,1,Changed player,9 3,P0:;P1:;P2:;P3:9;;P4:;P5:,6 5 5 2 2 7 7 3 3 ,10 ,69,02:40
undefined,localGlobalEx,7,1,1553580744918,0,Changed player,9 3,P0:;P1:;P2:;P3:9;;P4:;P5:3;,1 1 3 7 7 9 9 6 6 6 2 2 ,4 10 ,58,02:39
undefined,localGlobalEx,7,1,1553580745628,3,Changed player,9 3,P0:;P1:;P2:;P3:;P4:;P5:,5 2 2 6 7 7 7 1 9 9 10 10 , ,160,02:38
undefined,localGlobalEx,7,1,1553580746143,4,Changed player,9 3,P0:;P1:6;;P2:;P3:;P4:;P5:,10 9 1 8 8 8 8 5 ,7 ,58,02:38
undefined,localGlobalEx,7,1,1553580903520,4,Time is up!,9 3,P0:;P1:6;;P2:;P3:;P4:;P5:,10 9 1 8 8 8 8 5 ,7 ,58,00:00
undefined,localGlobalEx,10,2,1553580906556,0,Starting new game,0 2 3,P0:;P1:0;2;3;;P2:;P3:;P4:;P5:,5 5 5 6 ,4 1 3 ,82,00:00

undefined,localGlobalEx,10,2,1553581087556,0,Time is up!,0 2 3,P0:;P1:0;2;3;;P2:;P3:;P4:;P5:,5 5 5 6 ,4 1 3 ,82,00:00
undefined,localGlobalEx,8,3,1553581274959,0,Starting new game,,P0:;P1:;P2:;P3:;P4:;P5:,10 4 4 4 4 1 2 2 5 5 , ,200,00:00


undefined,localGlobalEx,6,0,1553582187796,0,Read new file,,P0:;P1:;P2:;P3:;P4:;P5:,-,-,NaN,undefined:undefined
undefined,localGlobalEx,6,0,1553582212232,2,Changed player,,P0:;P1:;P2:;P3:1;;P4:;P5:,9 3 7 7 8 10 10 10 ,2 ,64,02:37
undefined,localGlobalEx,6,0,1553582216515,3,Changed player,,P0:;P1:;P2:;P3:;P4:;P5:,2 2 2 6 6 9 10 1 8 7 3 3 4 4 , ,170,02:33
undefined,localGlobalEx,6,0,1553582219548,4,Changed player,,P0:;P1:;P2:;P3:;P4:;P5:,1 8 8 5 5 7 3 6 10 10 4 4 9 , ,165,02:30
undefined,localGlobalEx,6,0,1553582223896,5,Changed player,,P0:;P1:9;;P2:;P3:;P4:;P5:,5 5 5 6 9 9 2 2 2 3 3 3 8 ,10 ,89,02:25
undefined,localGlobalEx,6,0,1553582231616,5,Motivation: abc,,P0:;P1:9;;P2:;P3:;P4:;P5:,5 5 5 6 9 9 2 2 2 3 3 3 8 ,10 ,89,02:18
undefined,localGlobalEx,9,1,1553582231743,0,Starting new game,9,P0:;P1:;P2:;P3:9;;P4:;P5:,8 8 5 5 5 5 1 9 3 7 7 ,10 ,129,02:18

undefined,localGlobalEx,9,1,1553582237156,1,Changed player,9,P0:;P1:;P2:;P3:;P4:6;;P5:,1 5 5 5 5 9 ,7 ,54,02:56
undefined,localGlobalEx,9,1,1553582251560,2,Changed player,9,P0:;P1:8;;P2:;P3:;P4:;P5:,8 8 8 5 5 3 ,9 ,54,02:42
undefined,localGlobalEx,9,1,1553582252898,3,Changed player,9,P0:;P1:;P2:;P3:;P4:;P5:,3 3 6 10 10 8 8 5 9 9 9 1 , ,160,02:40
undefined,localGlobalEx,9,1,1553582254780,4,Changed player,9,P0:;P1:;P2:2;;P3:;P4:;P5:,9 8 5 1 1 1 1 7 7 7 ,3 ,74,02:39
undefined,localGlobalEx,9,1,1553582257651,5,Changed player,9,P0:;P1:;P2:;P3:5;;P4:;P5:,9 9 9 9 2 2 10 10 8 8 5 ,6 ,79,02:36
undefined,localGlobalEx,9,1,1553582412746,5,Time is up!,9,P0:;P1:;P2:;P3:5;;P4:;P5:,9 9 9 9 2 2 10 10 8 8 5 ,6 ,79,00:00
undefined,localGlobalEx,10,2,1553582570809,0,Starting new game,0 2 3,P0:;P1:0;2;3;;P2:;P3:;P4:;P5:,5 5 5 6 ,4 1 3 ,82,00:00

undefined,localGlobalEx,10,2,1553582751813,0,Time is up!,0 2 3,P0:;P1:0;2;3;;P2:;P3:;P4:;P5:,5 5 5 6 ,4 1 3 ,82,00:00
undefined,localGlobalEx,8,3,1553582816353,0,Starting new game,,P0:;P1:;P2:;P3:;P4:;P5:,10 4 4 4 4 1 2 2 5 5 , ,200,00:00


undefined,localGlobalEx,7,0,1553665226595,0,Read new file,,P0:;P1:;P2:;P3:;P4:;P5:,-,-,NaN,undefined:undefined
undefined,localGlobalEx,7,0,1553665247450,0,Motivation: aa,9 3,P0:;P1:;P2:;P3:9;;P4:;P5:3;,1 1 3 7 7 9 9 6 6 6 2 2 ,4 10 ,58,02:41
undefined,localGlobalEx,6,1,1553665247520,0,Starting new game,,P0:;P1:;P2:;P3:;P4:;P5:,7 7 2 9 , ,170,02:41

undefined,localGlobalEx,6,1,1553665255433,0,Motivation: dd,,P0:;P1:;P2:;P3:;P4:;P5:,7 7 2 9 , ,170,02:54
undefined,localGlobalEx,8,2,1553665255578,0,Starting new game,,P0:;P1:;P2:;P3:;P4:;P5:,10 4 4 4 4 1 2 2 5 5 , ,200,02:54

undefined,localGlobalEx,8,2,1553665259883,0,Motivation: ee,,P0:;P1:;P2:;P3:;P4:;P5:,10 4 4 4 4 1 2 2 5 5 , ,200,02:57
undefined,localGlobalEx,2,3,1553665260086,0,Starting new game,0,P0:;P1:;P2:0;;P3:;P4:;P5:,4 4 4 9 9 9 10 2 8 8 8 ,1 ,129,02:57

undefined,localGlobalEx,2,3,1553665264771,0,Motivation: ff,0,P0:;P1:;P2:0;;P3:;P4:;P5:,4 4 4 9 9 9 10 2 8 8 8 ,1 ,129,02:57
undefined,localGlobalEx,10,4,1553665264847,0,Starting new game,0 2 3,P0:;P1:0;2;3;;P2:;P3:;P4:;P5:,5 5 5 6 ,4 1 3 ,82,02:57

undefined,localGlobalEx,10,4,1553665267141,0,Motivation: aa,0 2 3,P0:;P1:0;2;3;;P2:;P3:;P4:;P5:,5 5 5 6 ,4 1 3 ,82,02:59
undefined,localGlobalEx,9,5,1553665267248,0,Starting new game,9,P0:;P1:;P2:;P3:9;;P4:;P5:,8 8 5 5 5 5 1 9 3 7 7 ,10 ,129,02:59

undefined,localGlobalEx,9,5,1553665269726,0,Motivation: ee,9,P0:;P1:;P2:;P3:9;;P4:;P5:,8 8 5 5 5 5 1 9 3 7 7 ,10 ,129,02:59
undefined,localGlobalEx,5,6,1553665269796,0,Starting new game,3 4,P0:;P1:;P2:;P3:3;4;;P4:;P5:,3 3 6 6 6 1 1 1 10 10 ,4 5,118,02:59

undefined,localGlobalEx,5,6,1553665418192,1,Changed player,3 4,P0:;P1:;P2:;P3:6;;P4:;P5:,2 2 10 10 10 9 1 8 8 ,7,135,00:33
undefined,localGlobalEx,5,6,1553665421041,2,Changed player,3 4,P0:;P1:;P2:;P3:;P4:;P5:,3 3 3 3 6 9 5 10 ,,145,00:30
undefined,localGlobalEx,5,6,1553665421763,3,Changed player,3 4,P0:;P1:;P2:;P3:;P4:;P5:,10 10 10 9 5 5 4 4 3 7 7 1 1 2 ,,89,00:30
undefined,localGlobalEx,5,6,1553665423569,4,Changed player,3 4,P0:;P1:;P2:;P3:;P4:;P5:,1 3 3 3 4 8 8 10 10 9 ,,185,00:28
undefined,localGlobalEx,5,6,1553665424089,5,Changed player,3 4,P0:;P1:;P2:;P3:6;6;;P4:;P5:,1 3 9 9 9 4 4 5 8 10 10 ,7 7,109,00:27
undefined,localGlobalEx,5,6,1553665451184,5,Time is up!,3 4,P0:;P1:;P2:;P3:6;6;;P4:;P5:,1 3 9 9 9 4 4 5 8 10 10 ,7 7,109,00:00
undefined,localGlobalEx,4,7,1553665799601,0,Starting new game,5,P0:;P1:;P2:;P3:5;;P4:;P5:,2 2 10 10 5 8 8 7 7 9 1 ,6 ,129,00:00


undefined,localGlobalEx,3,0,1553665809631,0,Read new file,,P0:;P1:;P2:;P3:;P4:;P5:,-,-,NaN,undefined:undefined
undefined,localGlobalEx,3,0,1553665819170,1,Changed player,8,P0:;P1:;P2:;P3:;P4:;P5:,5 5 1 1 6 6 6 , ,135,02:52
undefined,localGlobalEx,3,0,1553665822986,2,Changed player,8,P0:;P1:;P2:;P3:;P4:;P5:,1 7 3 10 10 10 5 8 8 , ,145,02:48
undefined,localGlobalEx,3,0,1553665829633,3,Changed player,8,P0:;P1:;P2:;P3:;P4:;P5:8;,8 8 1 1 7 5 5 6 6 3 10 2 2 ,9 ,89,02:42
undefined,localGlobalEx,3,0,1553665833138,4,Changed player,8,P0:;P1:;P2:;P3:;P4:;P5:,2 6 6 6 6 6 6 5 8 8 8 8 1 1 1 4 4 , ,185,02:38
undefined,localGlobalEx,3,0,1553665834754,5,Changed player,8,P0:;P1:5;;P2:;P3:;P4:;P5:,9 5 5 5 5 2 2 8 8 4 4 4 10 1 1 1 3 ,6 ,109,02:36
undefined,localGlobalEx,3,0,1553665843710,5,Motivation: aA,8,P0:;P1:5;;P2:;P3:;P4:;P5:,9 5 5 5 5 2 2 8 8 4 4 4 10 1 1 1 3 ,6 ,109,02:27
undefined,localGlobalEx,9,1,1553665843796,0,Starting new game,9,P0:;P1:;P2:;P3:9;;P4:;P5:,8 8 5 5 5 5 1 9 3 7 7 ,10 ,129,02:27

undefined,localGlobalEx,9,1,1553665848550,0,Motivation: 55,9,P0:;P1:;P2:;P3:9;;P4:;P5:,8 8 5 5 5 5 1 9 3 7 7 ,10 ,129,02:57
undefined,localGlobalEx,5,2,1553665848623,0,Starting new game,3 4,P0:;P1:;P2:;P3:3;4;;P4:;P5:,3 3 6 6 6 1 1 1 10 10 ,4 5,118,02:57

undefined,localGlobalEx,5,2,1553665853505,1,Changed player,3 4,P0:;P1:;P2:;P3:6;;P4:;P5:,2 2 10 10 10 9 1 8 8 ,7,135,02:57
undefined,localGlobalEx,5,2,1553665856307,2,Changed player,3 4,P0:;P1:;P2:;P3:;P4:;P5:,3 3 3 3 6 9 5 10 ,,145,02:54
undefined,localGlobalEx,5,2,1553665857589,3,Changed player,3 4,P0:;P1:;P2:;P3:;P4:;P5:,10 10 10 9 5 5 4 4 3 7 7 1 1 2 ,,89,02:53
undefined,localGlobalEx,5,2,1553665859163,3,Changed player,3 4,P0:;P1:;P2:;P3:;P4:;P5:,10 10 10 9 5 5 4 4 3 7 7 1 1 2 ,,89,02:51
undefined,localGlobalEx,5,2,1553665860002,4,Changed player,3 4,P0:;P1:;P2:;P3:;P4:;P5:,1 3 3 3 4 8 8 10 10 9 ,,185,02:50
undefined,localGlobalEx,5,2,1553665861466,5,Changed player,3 4,P0:;P1:;P2:;P3:6;6;;P4:;P5:,1 3 9 9 9 4 4 5 8 10 10 ,7 7,109,02:49
undefined,localGlobalEx,5,2,1553665864055,5,Changed player,3 4,P0:;P1:;P2:;P3:6;6;;P4:;P5:,1 3 9 9 9 4 4 5 8 10 10 ,7 7,109,02:46
undefined,localGlobalEx,5,2,1553665865013,5,Changed player,3 4,P0:;P1:;P2:;P3:6;6;;P4:;P5:,1 3 9 9 9 4 4 5 8 10 10 ,7 7,109,02:45
undefined,localGlobalEx,5,2,1553665865528,4,Changed player,3 4,P0:;P1:;P2:;P3:;P4:;P5:,1 3 3 3 4 8 8 10 10 9 ,,185,02:45
undefined,localGlobalEx,5,2,1553665867833,4,Motivation: aaa,3 4,P0:;P1:;P2:;P3:;P4:;P5:,1 3 3 3 4 8 8 10 10 9 ,,185,02:42
undefined,localGlobalEx,6,3,1553665867907,0,Starting new game,,P0:;P1:;P2:;P3:;P4:;P5:,7 7 2 9 , ,170,02:42

undefined,localGlobalEx,6,3,1553665870469,1,Changed player,,P0:;P1:;P2:;P3:1;;P4:;P5:,7 7 8 6 3 4 5 5 5 9 1 10 ,2 ,85,02:59
undefined,localGlobalEx,6,3,1553665871907,2,Changed player,,P0:;P1:;P2:;P3:1;;P4:;P5:,9 3 7 7 8 10 10 10 ,2 ,64,02:58
undefined,localGlobalEx,6,3,1553665873507,3,Changed player,,P0:;P1:;P2:;P3:;P4:;P5:,2 2 2 6 6 9 10 1 8 7 3 3 4 4 , ,170,02:56
undefined,localGlobalEx,6,3,1553665874802,4,Changed player,,P0:;P1:;P2:;P3:;P4:;P5:,1 8 8 5 5 7 3 6 10 10 4 4 9 , ,165,02:55
undefined,localGlobalEx,6,3,1553665875950,4,Changed player,,P0:;P1:;P2:;P3:;P4:;P5:,1 8 8 5 5 7 3 6 10 10 4 4 9 , ,165,02:53
undefined,localGlobalEx,6,3,1553665877021,5,Changed player,,P0:;P1:9;;P2:;P3:;P4:;P5:,5 5 5 6 9 9 2 2 2 3 3 3 8 ,10 ,89,02:52
undefined,localGlobalEx,6,3,1553665919201,5,Motivation: dd,,P0:;P1:9;;P2:;P3:;P4:;P5:,5 5 5 6 9 9 2 2 2 3 3 3 8 ,10 ,89,02:10
undefined,localGlobalEx,10,4,1553665919288,0,Starting new game,0 2 3,P0:;P1:0;2;3;;P2:;P3:;P4:;P5:,5 5 5 6 ,4 1 3 ,82,02:10

undefined,localGlobalEx,10,4,1553665940884,1,Changed player,0 2 3,P0:;P1:;P2:1;;P3:;P4:1;;P5:,3 1 6 6 6 9 9 9 9 10 10 4 ,7 2 ,75,02:40
undefined,localGlobalEx,10,4,1553665943819,2,Changed player,0 2 3,P0:;P1:2;;P2:;P3:;P4:;P5:,9 6 6 8 8 8 8 4 4 4 2 1 1 ,3 ,89,02:37
undefined,localGlobalEx,10,4,1553665946019,3,Changed player,0 2 3,P0:;P1:;P2:1;;P3:;P4:;P5:,3 3 10 10 1 4 9 9 8 8 8 ,7 2 ,75,02:35
undefined,localGlobalEx,10,4,1553665948066,4,Changed player,0 2 3,P0:;P1:2;;P2:;P3:;P4:;P5:,5 9 9 9 2 4 ,3 ,54,02:33
undefined,localGlobalEx,10,4,1553665951777,5,Changed player,0 2 3,P0:;P1:8;;P2:;P3:;P4:;P5:,8 1 1 4 6 10 10 10 10 ,9 ,69,02:29
undefined,localGlobalEx,10,4,1553665956903,5,Motivation: ee,0 2 3,P0:;P1:8;;P2:;P3:;P4:;P5:,8 1 1 4 6 10 10 10 10 ,9 ,69,02:24
undefined,localGlobalEx,2,5,1553665956974,0,Starting new game,0,P0:;P1:;P2:0;;P3:;P4:;P5:,4 4 4 9 9 9 10 2 8 8 8 ,1 ,129,02:24

undefined,localGlobalEx,2,5,1553665960373,1,Changed player,0,P0:;P1:;P2:;P3:;P4:5;6;;P5:,5 5 4 9 9 9 9 9 8 8 8 ,6 7 ,73,02:58
undefined,localGlobalEx,2,5,1553665962575,2,Changed player,0,P0:;P1:;P2:;P3:;P4:3;5;;P5:,5 7 1 2 9 9 9 9 3 8 ,4 6 ,68,02:56
undefined,localGlobalEx,2,5,1553665965298,3,Changed player,0,P0:;P1:;P2:;P3:;P4:5;;P5:,10 10 5 1 1 1 2 2 8 8 7 7 9 9 ,6 ,94,02:53
undefined,localGlobalEx,2,5,1553665966373,4,Changed player,0,P0:;P1:;P2:;P3:;P4:;P5:,4 7 7 8 6, ,125,02:52
undefined,localGlobalEx,2,5,1553665972637,5,Changed player,0,P0:;P1:;P2:;P3:;P4:;P5:,4 4 8 5 10 1 1 , ,135,02:46
undefined,localGlobalEx,2,5,1553665978796,5,Motivation: wewe,0,P0:;P1:;P2:;P3:;P4:;P5:,4 4 8 5 10 1 1 , ,135,02:40
undefined,localGlobalEx,8,6,1553665978901,0,Starting new game,,P0:;P1:;P2:;P3:;P4:;P5:,10 4 4 4 4 1 2 2 5 5 , ,200,02:40

undefined,localGlobalEx,8,6,1553665981524,1,Changed player,,P0:;P1:;P2:;P3:;P4:;P5:,5 5 5 5 4 10 1 9 , ,140,02:59
undefined,localGlobalEx,8,6,1553665983902,2,Changed player,,P0:;P1:9;;P2:;P3:;P4:;P5:9;,4 7 7 5 3 8 8 ,10 10 ,-17,02:57
undefined,localGlobalEx,8,6,1553665988987,3,Changed player,,P0:;P1:;P2:6;;P3:;P4:;P5:,1 5 8 8 3 3 9 9 9 6 ,7 ,74,02:51
undefined,localGlobalEx,8,6,1553665992323,4,Changed player,,P0:;P1:;P2:2;;P3:;P4:;P5:,7 7 7 8 5 1 1 1 1 9 ,3 ,74,02:48
undefined,localGlobalEx,8,6,1553665994534,5,Changed player,,P0:;P1:;P2:;P3:5;;P4:;P5:,8 8 5 9 9 9 9 2 2 10 ,6 ,74,02:46
undefined,localGlobalEx,8,6,1553665997770,5,Motivation: weew,,P0:;P1:;P2:;P3:5;;P4:;P5:,8 8 5 9 9 9 9 2 2 10 ,6 ,74,02:43
undefined,localGlobalEx,4,7,1553665997867,0,Starting new game,5,P0:;P1:;P2:;P3:5;;P4:;P5:,2 2 10 10 5 8 8 7 7 9 1 ,6 ,129,02:43

undefined,localGlobalEx,4,7,1553666000666,1,Changed player,5,P0:;P1:;P2:;P3:5;6;;P4:;P5:2;,1 1 1 10 10 2 2 8 5 5 ,3 6 7 ,-8,02:59
undefined,localGlobalEx,4,7,1553666004547,2,Changed player,5,P0:;P1:;P2:;P3:;P4:;P5:,9 7 7 1 5 5 5 8 , ,140,02:55
undefined,localGlobalEx,4,7,1553666007302,3,Changed player,5,P0:;P1:;P2:;P3:;P4:;P5:,2 9 9 9 6 7 , ,130,02:52
undefined,localGlobalEx,4,7,1553666011352,4,Changed player,5,P0:;P1:;P2:;P3:5;;P4:;P5:,9 9 5 5 1 7 7 4 4 4 4 ,6 ,79,02:48
undefined,localGlobalEx,4,7,1553666013939,5,Changed player,5,P0:;P1:;P2:6;;P3:;P4:;P5:,2 10 8 8 8 3 4 4 ,7 ,64,02:45
undefined,localGlobalEx,4,7,1553666020064,5,Motivation: ee,5,P0:;P1:;P2:6;;P3:;P4:;P5:,2 10 8 8 8 3 4 4 ,7 ,64,02:39
undefined,localGlobalEx,1,8,1553666020144,0,Starting new game,2,P0:;P1:2;;P2:;P3:;P4:;P5:,6 5 8 8 8 8 2 10 1 ,3 ,119,02:39

undefined,localGlobalEx,1,8,1553666025422,1,Changed player,2,P0:;P1:;P2:;P3:;P4:;P5:,3 7 7 7 2 10 10 10 6 , ,145,02:56
undefined,localGlobalEx,1,8,1553666028044,2,Changed player,2,P0:;P1:1;;P2:;P3:;P4:;P5:,5 5 4 4 ,2 ,44,02:54
undefined,localGlobalEx,1,8,1553666033587,3,Changed player,2,P0:;P1:;P2:4;;P3:;P4:;P5:,9 9 9 4 8 6 6 6 3 10 7 ,5 ,79,02:48
undefined,localGlobalEx,1,8,1553666036611,4,Changed player,2,P0:;P1:1;;P2:;P3:;P4:;P5:,4 10 6 ,2 ,39,02:45
undefined,localGlobalEx,1,8,1553666042753,5,Changed player,2,P0:;P1:;P2:;P3:;P4:;P5:,2 4 4 6 8 10 1 5 5 3 9 , ,155,02:39
undefined,localGlobalEx,1,8,1553666048186,5,Motivation: 555,2,P0:;P1:;P2:;P3:;P4:;P5:,2 4 4 6 8 10 1 5 5 3 9 , ,155,02:33
undefined,localGlobalEx,7,9,1553666048272,0,Starting new game,9 3,P0:;P1:;P2:;P3:9;;P4:;P5:3;,1 1 3 7 7 9 9 6 6 6 2 2 ,4 10 ,58,02:33

